Date,Station,Daily_AQI,Month,Year,Day_of_Week,Season,Lag_1_AQI,Rolling_Mean_3_AQI,Rolling_Mean_7_AQI
2020-06-22,ITO,126.66666666666667,6,2020,0,Summer,109.29166666666667,110.01388888888887,111.75595238095238
2020-06-23,ITO,107.625,6,2020,1,Summer,126.66666666666667,114.52777777777777,111.42261904761904
2020-06-24,ITO,106.875,6,2020,2,Summer,107.625,113.72222222222221,112.23214285714286
2020-06-25,ITO,105.83333333333333,6,2020,3,Summer,106.875,106.77777777777776,113.38690476190477
2020-06-26,ITO,151.95833333333334,6,2020,4,Summer,105.83333333333333,121.55555555555554,114.61904761904762
2020-06-27,ITO,103.45833333333333,6,2020,5,Summer,151.95833333333334,120.41666666666664,115.95833333333333
2020-06-28,ITO,154.125,6,2020,6,Summer,103.45833333333333,136.51388888888889,122.36309523809526
2020-06-29,ITO,131.75,6,2020,0,Summer,154.125,129.77777777777774,123.08928571428571
2020-06-30,ITO,113.08333333333333,6,2020,1,Summer,131.75,132.9861111111111,123.86904761904762
2020-07-01,ITO,144.25,7,2020,2,Summer,113.08333333333333,129.69444444444443,129.20833333333334
2020-07-02,ITO,180.85,7,2020,3,Summer,144.25,146.0611111111111,139.925
2020-07-03,ITO,224.33333333333334,7,2020,4,Summer,180.85,183.14444444444442,150.2642857142857
2020-07-04,ITO,139.54166666666666,7,2020,5,Summer,224.33333333333334,181.57499999999996,155.41904761904763
2020-07-05,ITO,115.89473684210526,7,2020,6,Summer,139.54166666666666,159.92324561403507,149.95758145363408
2020-07-06,ITO,118.2,7,2020,0,Summer,115.89473684210526,124.54546783625729,148.0218671679198
2020-07-07,ITO,99.79166666666667,7,2020,1,Summer,118.2,111.29546783625729,146.12305764411028
2020-07-08,ITO,96.0,7,2020,2,Summer,99.79166666666667,104.66388888888888,139.23020050125314
2020-07-09,ITO,109.79166666666667,7,2020,3,Summer,96.0,101.8611111111111,129.07901002506267
2020-07-10,ITO,99.58333333333333,7,2020,4,Summer,109.79166666666667,101.79166666666664,111.25758145363407
2020-07-11,ITO,112.45833333333333,7,2020,5,Summer,99.58333333333333,107.27777777777776,107.38853383458647
2020-07-12,ITO,115.91666666666667,7,2020,6,Summer,112.45833333333333,109.31944444444441,107.39166666666667
2020-07-13,ITO,112.125,7,2020,0,Summer,115.91666666666667,113.49999999999999,106.52380952380952
2020-07-14,ITO,118.16666666666667,7,2020,1,Summer,112.125,115.40277777777777,109.14880952380953
2020-07-15,ITO,140.16666666666666,7,2020,2,Summer,118.16666666666667,123.48611111111109,115.45833333333334
2020-07-16,ITO,94.20833333333333,7,2020,3,Summer,140.16666666666666,117.51388888888886,113.23214285714286
2020-07-17,ITO,120.66666666666667,7,2020,4,Summer,94.20833333333333,118.34722222222219,116.24404761904762
2020-07-18,ITO,125.33333333333333,7,2020,5,Summer,120.66666666666667,113.40277777777776,118.08333333333334
2020-07-19,ITO,83.625,7,2020,6,Summer,125.33333333333333,109.87499999999999,113.4702380952381
2020-07-20,ITO,77.25,7,2020,0,Summer,83.625,95.40277777777776,108.48809523809526
2020-07-21,ITO,76.26086956521739,7,2020,1,Summer,77.25,79.04528985507245,102.50155279503106
2020-07-22,ITO,74.25,7,2020,2,Summer,76.26086956521739,75.92028985507244,93.08488612836439
2020-07-23,ITO,81.625,7,2020,3,Summer,74.25,77.37862318840577,91.28726708074534
2020-07-24,ITO,114.88235294117646,7,2020,4,Summer,81.625,90.25245098039214,90.46093654853246
2020-07-25,ITO,103.54166666666667,7,2020,5,Summer,114.88235294117646,100.01633986928103,87.34784131043723
2020-07-26,ITO,131.125,7,2020,6,Summer,103.54166666666667,116.51633986928103,94.13355559615151
2020-07-27,ITO,73.125,7,2020,0,Summer,131.125,102.59722222222221,93.5442698818658
2020-07-28,ITO,62.916666666666664,7,2020,1,Summer,73.125,89.05555555555554,91.63795518207283
2020-07-29,ITO,78.375,7,2020,2,Summer,62.916666666666664,71.4722222222222,92.22724089635855
2020-07-30,ITO,70.95833333333333,7,2020,3,Summer,78.375,70.74999999999999,90.70343137254902
2020-07-31,ITO,100.45833333333333,7,2020,4,Summer,70.95833333333333,83.26388888888887,88.64285714285714
2020-08-01,ITO,82.08333333333333,8,2020,5,Summer,100.45833333333333,84.49999999999999,85.57738095238095
2020-08-02,ITO,55.083333333333336,8,2020,6,Summer,82.08333333333333,79.20833333333331,74.71428571428571
2020-08-03,ITO,64.04166666666667,8,2020,0,Summer,55.083333333333336,67.06944444444443,73.41666666666666
2020-08-04,ITO,64.45833333333333,8,2020,1,Summer,64.04166666666667,61.19444444444443,73.63690476190474
2020-08-05,ITO,103.54166666666667,8,2020,2,Summer,64.45833333333333,77.34722222222221,77.23214285714286
2020-08-06,ITO,73.54166666666667,8,2020,3,Summer,103.54166666666667,80.51388888888887,77.60119047619048
2020-08-07,ITO,67.66666666666667,8,2020,4,Summer,73.54166666666667,81.58333333333333,72.91666666666667
2020-08-08,ITO,120.45833333333333,8,2020,5,Summer,67.66666666666667,87.22222222222221,78.39880952380953
2020-08-09,ITO,90.33333333333333,8,2020,6,Summer,120.45833333333333,92.81944444444441,83.43452380952381
2020-08-10,ITO,74.08333333333333,8,2020,0,Summer,90.33333333333333,94.95833333333331,84.86904761904762
2020-08-11,ITO,86.80952380952381,8,2020,1,Summer,74.08333333333333,83.74206349206348,88.06207482993197
2020-08-12,ITO,64.45833333333333,8,2020,2,Summer,86.80952380952381,75.11706349206348,82.47874149659864
2020-08-13,ITO,64.04166666666667,8,2020,3,Summer,64.45833333333333,71.76984126984127,81.12159863945578
2020-08-14,ITO,70.5,8,2020,4,Summer,64.04166666666667,66.33333333333331,81.5263605442177
2020-08-15,ITO,79.16666666666667,8,2020,5,Summer,70.5,71.2361111111111,75.62755102040816
2020-08-16,ITO,68.25,8,2020,6,Summer,79.16666666666667,72.63888888888887,72.47278911564625
2020-08-17,ITO,87.45833333333333,8,2020,0,Summer,68.25,78.29166666666664,74.38350340136056
2020-08-18,ITO,84.29166666666667,8,2020,1,Summer,87.45833333333333,79.99999999999999,74.02380952380952
2020-08-19,ITO,76.20833333333333,8,2020,2,Summer,84.29166666666667,82.65277777777776,75.70238095238096
2020-08-20,ITO,77.91666666666667,8,2020,3,Summer,76.20833333333333,79.47222222222221,77.68452380952381
2020-08-21,ITO,69.45833333333333,8,2020,4,Summer,77.91666666666667,74.52777777777776,77.53571428571429
2020-08-22,ITO,51.041666666666664,8,2020,5,Summer,69.45833333333333,66.13888888888887,73.51785714285714
2020-08-23,ITO,49.666666666666664,8,2020,6,Summer,51.041666666666664,56.72222222222221,70.86309523809523
2020-08-24,ITO,75.16666666666667,8,2020,0,Summer,49.666666666666664,58.62499999999998,69.10714285714286
2020-08-25,ITO,85.04166666666667,8,2020,1,Summer,75.16666666666667,69.95833333333333,69.21428571428571
2020-08-26,ITO,75.66666666666667,8,2020,2,Summer,85.04166666666667,78.625,69.13690476190477
2020-08-27,ITO,77.16666666666667,8,2020,3,Summer,75.66666666666667,79.29166666666666,69.0297619047619
2020-08-28,ITO,94.58333333333333,8,2020,4,Summer,77.16666666666667,82.47222222222221,72.61904761904762
2020-08-29,ITO,90.54166666666667,8,2020,5,Summer,94.58333333333333,87.43055555555554,78.26190476190477
2020-08-30,ITO,79.80952380952381,8,2020,6,Summer,90.54166666666667,88.31150793650791,82.56802721088435
2020-08-31,ITO,83.83333333333333,8,2020,0,Summer,79.80952380952381,84.7281746031746,83.8061224489796
2020-09-01,ITO,70.875,9,2020,1,Autumn,83.83333333333333,78.17261904761904,81.78231292517007
2020-09-02,ITO,70.70833333333333,9,2020,2,Autumn,70.875,75.13888888888887,81.07397959183673
2020-09-03,ITO,69.5,9,2020,3,Autumn,70.70833333333333,70.3611111111111,79.97874149659864
2020-09-04,ITO,71.15384615384616,9,2020,4,Autumn,69.5,70.45405982905982,76.63167189952904
2020-09-05,ITO,60.125,9,2020,5,Autumn,71.15384615384616,66.92628205128204,72.28643380429095
2020-09-06,ITO,50.666666666666664,9,2020,6,Autumn,60.125,60.648504273504265,68.1231684981685
2020-09-07,ITO,69.91666666666667,9,2020,0,Autumn,50.666666666666664,60.23611111111109,66.13507326007326
2020-09-08,ITO,47.0,9,2020,1,Autumn,69.91666666666667,55.86111111111109,62.72435897435897
2020-09-09,ITO,78.41666666666667,9,2020,2,Autumn,47.0,65.1111111111111,63.82554945054945
2020-09-10,ITO,84.875,9,2020,3,Autumn,78.41666666666667,70.09722222222221,66.02197802197803
2020-09-11,ITO,97.70833333333333,9,2020,4,Autumn,84.875,86.99999999999999,69.81547619047619
2020-09-12,ITO,85.0,9,2020,5,Autumn,97.70833333333333,89.19444444444441,73.36904761904762
2020-09-13,ITO,112.04166666666667,9,2020,6,Autumn,85.0,98.24999999999999,82.13690476190477
2020-09-14,ITO,108.70833333333333,9,2020,0,Autumn,112.04166666666667,101.91666666666664,87.67857142857143
2020-09-15,ITO,115.91666666666667,9,2020,1,Autumn,108.70833333333333,112.22222222222221,97.52380952380952
2020-09-16,ITO,142.29166666666666,9,2020,2,Autumn,115.91666666666667,122.30555555555553,106.64880952380953
2020-09-17,ITO,83.66666666666667,9,2020,3,Autumn,142.29166666666666,113.95833333333331,106.47619047619048
2020-09-18,ITO,79.95833333333333,9,2020,4,Autumn,83.66666666666667,101.97222222222219,103.94047619047618
2020-09-19,ITO,128.9375,9,2020,5,Autumn,79.95833333333333,97.52083333333331,110.2172619047619
2020-09-20,ITO,165.54166666666666,9,2020,6,Autumn,128.9375,124.81249999999996,117.86011904761905
2020-09-21,ITO,117.375,9,2020,0,Autumn,165.54166666666666,137.2847222222222,119.09821428571429
2020-09-22,ITO,105.29166666666667,9,2020,1,Autumn,117.375,129.40277777777774,117.58035714285714
2020-09-23,ITO,84.41666666666667,9,2020,2,Autumn,105.29166666666667,102.36111111111109,109.3125
2020-09-24,ITO,95.68181818181819,9,2020,3,Autumn,84.41666666666667,95.1300505050505,111.02895021645021
2020-09-29,ITO,157.22222222222223,9,2020,1,Autumn,95.68181818181819,112.44023569023568,122.06664862914863
2020-09-30,ITO,151.16666666666666,9,2020,2,Autumn,157.22222222222223,134.69023569023568,125.24224386724389
2020-10-01,ITO,160.375,10,2020,3,Autumn,151.16666666666666,156.2546296296296,124.50414862914863
2020-10-02,ITO,186.04166666666666,10,2020,4,Autumn,160.375,165.8611111111111,134.31367243867243
2020-10-03,ITO,205.95833333333334,10,2020,5,Autumn,186.04166666666666,184.125,148.6946248196248
2020-10-04,ITO,200.375,10,2020,6,Autumn,205.95833333333334,197.45833333333334,165.26010101010098
2020-10-05,ITO,182.75,10,2020,0,Autumn,200.375,196.3611111111111,177.69841269841268
2020-10-06,ITO,184.75,10,2020,1,Autumn,182.75,189.29166666666663,181.63095238095235
2020-10-07,ITO,218.58333333333334,10,2020,2,Autumn,184.75,195.3611111111111,191.2619047619048
2020-10-08,ITO,195.5625,10,2020,3,Autumn,218.58333333333334,199.63194444444443,196.2886904761905
2020-10-09,ITO,176.53846153846155,10,2020,4,Autumn,195.5625,196.89476495726493,194.93108974358975
2020-10-10,ITO,264.6666666666667,10,2020,5,Autumn,176.53846153846155,212.25587606837607,203.3179945054945
2020-10-11,ITO,261.625,10,2020,6,Autumn,264.6666666666667,234.27670940170938,212.0679945054945
2020-10-12,ITO,324.75,10,2020,0,Autumn,261.625,283.68055555555554,232.35370879120882
2020-10-13,ITO,323.0833333333333,10,2020,1,Autumn,324.75,303.15277777777777,252.11561355311355
2020-10-14,ITO,338.9166666666667,10,2020,2,Autumn,323.0833333333333,328.9166666666667,269.3060897435897
2020-10-15,ITO,310.125,10,2020,3,Autumn,338.9166666666667,324.0416666666667,285.67216117216117
2020-10-16,ITO,300.4166666666667,10,2020,4,Autumn,310.125,316.4861111111111,303.36904761904765
2020-10-17,ITO,307.0416666666667,10,2020,5,Autumn,300.4166666666667,305.8611111111111,309.4226190476191
2020-10-18,ITO,240.625,10,2020,6,Autumn,307.0416666666667,282.6944444444444,306.4226190476191
2020-10-19,ITO,273.7916666666667,10,2020,0,Autumn,240.625,273.8194444444444,299.14285714285717
2020-10-20,ITO,238.41666666666666,10,2020,1,Autumn,273.7916666666667,250.94444444444443,287.0476190476191
2020-10-21,ITO,258.0833333333333,10,2020,2,Autumn,238.41666666666666,256.76388888888886,275.5
2020-10-22,ITO,331.25,10,2020,3,Autumn,258.0833333333333,275.91666666666663,278.51785714285717
2020-10-23,ITO,351.3333333333333,10,2020,4,Autumn,331.25,313.5555555555555,285.79166666666663
2020-10-24,ITO,329.4583333333333,10,2020,5,Autumn,351.3333333333333,337.3472222222222,288.99404761904765
2020-10-25,ITO,307.875,10,2020,6,Autumn,329.4583333333333,329.5555555555555,298.6011904761905
2020-10-26,ITO,304.875,10,2020,0,Autumn,307.875,314.0694444444444,303.04166666666663
2020-10-27,ITO,274.30434782608694,10,2020,1,Autumn,304.875,295.68478260869557,308.16847826086956
2020-10-28,ITO,355.2916666666667,10,2020,2,Autumn,274.30434782608694,311.49033816425117,322.05538302277427
2020-10-29,ITO,384.625,10,2020,3,Autumn,355.2916666666667,338.0736714975845,329.68038302277427
2020-10-30,ITO,339.5416666666667,10,2020,4,Autumn,384.625,359.8194444444444,327.9958592132505
2020-10-31,ITO,360.0416666666667,10,2020,5,Autumn,339.5416666666667,361.40277777777777,332.3649068322981
2020-11-01,ITO,346.7916666666667,11,2020,6,Autumn,360.0416666666667,348.7916666666667,337.9244306418219
2020-11-02,ITO,317.3333333333333,11,2020,0,Autumn,346.7916666666667,341.38888888888886,339.70419254658384
2020-11-03,ITO,334.5833333333333,11,2020,1,Autumn,317.3333333333333,332.90277777777777,348.31547619047615
2020-11-04,ITO,381.4166666666667,11,2020,2,Autumn,334.5833333333333,344.44444444444434,352.0476190476191
2020-11-05,ITO,454.1666666666667,11,2020,3,Autumn,381.4166666666667,390.0555555555555,361.98214285714283
2020-11-06,ITO,418.4583333333333,11,2020,4,Autumn,454.1666666666667,418.01388888888886,373.2559523809524
2020-11-07,ITO,384.0869565217391,11,2020,5,Autumn,418.4583333333333,418.9039855072463,376.69099378881987
2020-11-08,ITO,453.9166666666667,11,2020,6,Autumn,384.0869565217391,418.820652173913,391.9945652173913
2020-11-09,ITO,457.2916666666667,11,2020,0,Autumn,453.9166666666667,431.7650966183575,411.9886128364389
2020-11-10,ITO,448.89473684210526,11,2020,1,Autumn,457.2916666666667,453.36769005847947,428.31881333769206
2020-11-12,ITO,468.7142857142857,11,2020,3,Autumn,448.89473684210526,458.30022974101917,440.78990177306616
2020-11-13,ITO,355.9583333333333,11,2020,4,Autumn,468.7142857142857,424.5224519632414,426.7601398683043
2020-11-14,ITO,446.0833333333333,11,2020,5,Autumn,355.9583333333333,423.5853174603174,430.7065684397329
2020-11-15,ITO,396.0,11,2020,6,Autumn,446.0833333333333,399.3472222222222,432.40843179377015
2020-11-16,ITO,182.91666666666666,11,2020,0,Autumn,396.0,341.6666666666667,393.6941460794845
2020-11-17,ITO,171.75,11,2020,1,Autumn,182.91666666666666,250.22222222222217,352.90247941281774
2020-11-18,ITO,275.3333333333333,11,2020,2,Autumn,171.75,209.99999999999997,328.1079931972789
2020-11-19,ITO,294.7916666666667,11,2020,3,Autumn,275.3333333333333,247.29166666666666,303.2619047619047
2020-11-20,ITO,302.7916666666667,11,2020,4,Autumn,294.7916666666667,290.97222222222223,295.66666666666663
2020-11-21,ITO,257.5833333333333,11,2020,5,Autumn,302.7916666666667,285.0555555555555,268.73809523809524
2020-11-22,ITO,313.7916666666667,11,2020,6,Autumn,257.5833333333333,291.38888888888886,256.99404761904765
2020-11-23,ITO,315.7916666666667,11,2020,0,Autumn,313.7916666666667,295.7222222222222,275.9761904761905
2020-11-24,ITO,390.875,11,2020,1,Autumn,315.7916666666667,340.15277777777777,307.2797619047619
2020-11-25,ITO,418.7916666666667,11,2020,2,Autumn,390.875,375.15277777777777,327.7738095238096
2020-11-26,ITO,251.33333333333334,11,2020,3,Autumn,418.7916666666667,353.6666666666666,321.5654761904762
2020-11-27,ITO,195.25,11,2020,4,Autumn,251.33333333333334,288.4583333333333,306.202380952381
2020-11-28,ITO,284.8333333333333,11,2020,5,Autumn,195.25,243.80555555555551,310.0952380952381
2020-11-29,ITO,152.16666666666666,11,2020,6,Autumn,284.8333333333333,210.74999999999991,287.0059523809524
2020-11-30,ITO,355.8333333333333,11,2020,0,Autumn,152.16666666666666,264.2777777777777,292.7261904761905
2020-12-01,ITO,341.5833333333333,12,2020,1,Winter,355.8333333333333,283.1944444444444,285.6845238095238
2020-12-02,ITO,348.5833333333333,12,2020,2,Winter,341.5833333333333,348.6666666666667,275.65476190476187
2020-12-03,ITO,306.6666666666667,12,2020,3,Winter,348.5833333333333,332.27777777777777,283.5595238095238
2020-12-04,ITO,377.9130434782609,12,2020,4,Winter,306.6666666666667,344.38768115942025,309.6542443064182
2020-12-05,ITO,388.75,12,2020,5,Winter,377.9130434782609,357.77657004830917,324.4994824016563
2020-12-06,ITO,373.125,12,2020,6,Winter,388.75,379.92934782608694,356.0649585921325
2020-12-07,ITO,383.7916666666667,12,2020,0,Winter,373.125,381.88888888888886,360.05900621118013
2020-12-08,ITO,356.1666666666667,12,2020,1,Winter,383.7916666666667,371.02777777777777,362.1423395445135
2020-12-09,ITO,326.625,12,2020,2,Winter,356.1666666666667,355.52777777777777,359.0054347826087
2020-12-10,ITO,266.1818181818182,12,2020,3,Winter,326.625,316.3244949494949,353.22188499905894
2020-12-11,ITO,327.5833333333333,12,2020,4,Winter,266.1818181818182,306.7967171717171,346.0319264069264
2020-12-12,ITO,393.5416666666667,12,2020,5,Winter,327.5833333333333,329.1022727272727,346.7164502164502
2020-12-13,ITO,252.41666666666666,12,2020,6,Winter,393.5416666666667,324.51388888888886,329.47240259740266
2020-12-14,ITO,187.04166666666666,12,2020,0,Winter,252.41666666666666,277.6666666666667,301.3652597402597
2020-12-15,ITO,263.375,12,2020,1,Winter,187.04166666666666,234.27777777777774,288.10930735930737
2020-12-16,ITO,256.6666666666667,12,2020,2,Winter,263.375,235.69444444444443,278.1152597402597
2020-12-17,ITO,266.9166666666667,12,2020,3,Winter,256.6666666666667,262.3194444444444,278.22023809523813
2020-12-18,ITO,266.0,12,2020,4,Winter,266.9166666666667,263.1944444444444,269.42261904761904
2020-12-19,ITO,282.1666666666667,12,2020,5,Winter,266.0,271.6944444444444,253.51190476190476
2020-12-20,ITO,331.5416666666667,12,2020,6,Winter,282.1666666666667,293.2361111111111,264.8154761904762
2020-12-21,ITO,345.625,12,2020,0,Winter,331.5416666666667,319.77777777777777,287.47023809523813
2020-12-22,ITO,394.7916666666667,12,2020,1,Winter,345.625,357.3194444444444,306.24404761904765
2020-12-23,ITO,436.4166666666667,12,2020,2,Winter,394.7916666666667,392.27777777777777,331.9226190476191
2020-12-24,ITO,425.1666666666667,12,2020,3,Winter,436.4166666666667,418.7916666666667,354.52976190476187
2020-12-25,ITO,329.2083333333333,12,2020,4,Winter,425.1666666666667,396.9305555555555,363.5595238095238
2020-12-26,ITO,347.7083333333333,12,2020,5,Winter,329.2083333333333,367.36111111111103,372.9226190476191
2020-12-27,ITO,391.4166666666667,12,2020,6,Winter,347.7083333333333,356.1111111111111,381.4761904761905
2020-12-28,ITO,155.66666666666666,12,2020,0,Winter,391.4166666666667,298.26388888888886,354.3392857142857
2020-12-29,ITO,197.29166666666666,12,2020,1,Winter,155.66666666666666,248.12499999999997,326.125
2020-12-30,ITO,280.875,12,2020,2,Winter,197.29166666666666,211.27777777777774,303.9047619047619
2020-12-31,ITO,346.8333333333333,12,2020,3,Winter,280.875,274.99999999999994,292.7142857142857
2021-01-01,ITO,444.875,1,2021,4,Winter,346.8333333333333,357.52777777777777,309.23809523809524
2021-01-02,ITO,389.4166666666667,1,2021,5,Winter,444.875,393.7083333333333,315.19642857142856
2021-01-03,ITO,241.875,1,2021,6,Winter,389.4166666666667,358.7222222222222,293.83333333333337
2021-01-04,ITO,182.5,1,2021,0,Winter,241.875,271.26388888888886,297.66666666666663
2021-01-05,ITO,146.04166666666666,1,2021,1,Winter,182.5,190.13888888888883,290.34523809523813
2021-01-06,ITO,229.58333333333334,1,2021,2,Winter,146.04166666666666,186.04166666666663,283.01785714285717
2021-01-07,ITO,163.375,1,2021,3,Winter,229.58333333333334,179.66666666666663,256.8095238095238
2021-01-08,ITO,222.5,1,2021,4,Winter,163.375,205.15277777777774,225.04166666666666
2021-01-09,ITO,272.5,1,2021,5,Winter,222.5,219.4583333333333,208.33928571428572
2021-01-10,ITO,198.125,1,2021,6,Winter,272.5,231.04166666666663,202.08928571428572
2021-01-11,ITO,222.54166666666666,1,2021,0,Winter,198.125,231.05555555555551,207.80952380952382
2021-01-12,ITO,315.1666666666667,1,2021,1,Winter,222.54166666666666,245.27777777777774,231.9702380952381
2021-01-13,ITO,354.0833333333333,1,2021,2,Winter,315.1666666666667,297.26388888888886,249.75595238095238
2021-01-14,ITO,442.2083333333333,1,2021,3,Winter,354.0833333333333,370.4861111111111,289.5892857142857
2021-01-15,ITO,442.4166666666667,1,2021,4,Winter,442.2083333333333,412.90277777777777,321.00595238095235
2021-01-16,ITO,414.4166666666667,1,2021,5,Winter,442.4166666666667,433.01388888888886,341.27976190476187
2021-01-17,ITO,388.9583333333333,1,2021,6,Winter,414.4166666666667,415.26388888888886,368.54166666666663
2021-01-18,ITO,380.375,1,2021,0,Winter,388.9583333333333,394.58333333333326,391.0892857142857
2021-01-19,ITO,427.875,1,2021,1,Winter,380.375,399.0694444444444,407.19047619047615
2021-01-20,ITO,338.9166666666667,1,2021,2,Winter,427.875,382.38888888888886,405.0238095238096
2021-01-21,ITO,378.375,1,2021,3,Winter,338.9166666666667,381.7222222222222,395.90476190476187
2021-01-22,ITO,500.0,1,2021,4,Winter,378.375,405.76388888888886,404.1309523809524
2021-01-23,ITO,490.8695652173913,1,2021,5,Winter,500.0,456.41485507246375,415.05279503105584
2021-01-24,ITO,500.0,1,2021,6,Winter,490.8695652173913,496.95652173913044,430.91589026915113
2021-01-25,ITO,409.82608695652175,1,2021,0,Winter,500.0,466.8985507246377,435.1231884057971
2021-01-26,ITO,341.6666666666667,1,2021,1,Winter,409.82608695652175,417.1642512077295,422.8077122153209
2021-01-27,ITO,336.6666666666667,1,2021,2,Winter,341.6666666666667,362.719806763285,422.48628364389236
2021-01-28,ITO,419.75,1,2021,3,Winter,336.6666666666667,366.02777777777777,428.3969979296066
2021-01-29,ITO,383.125,1,2021,4,Winter,419.75,379.8472222222222,411.70056935817803
2021-01-30,ITO,316.2916666666667,1,2021,5,Winter,383.125,373.0555555555555,386.76086956521743
2021-01-31,ITO,303.7083333333333,1,2021,6,Winter,316.2916666666667,334.37499999999994,358.7192028985507
2021-02-01,ITO,379.7083333333333,2,2021,0,Winter,303.7083333333333,333.23611111111103,354.41666666666663
2021-02-02,ITO,237.41666666666666,2,2021,1,Winter,379.7083333333333,306.9444444444444,339.5238095238095
2021-02-03,ITO,355.5833333333333,2,2021,2,Winter,237.41666666666666,324.23611111111103,342.2261904761904
2021-02-04,ITO,274.2083333333333,2,2021,3,Winter,355.5833333333333,289.0694444444444,321.4345238095238
2021-02-05,ITO,165.875,2,2021,4,Winter,274.2083333333333,265.2222222222222,290.3988095238095
2021-02-06,ITO,231.875,2,2021,5,Winter,165.875,223.9861111111111,278.3392857142857
2021-02-07,ITO,291.375,2,2021,6,Winter,231.875,229.7083333333333,276.5773809523809
2021-02-08,ITO,364.5,2,2021,0,Winter,291.375,295.91666666666663,274.40476190476187
2021-02-09,ITO,342.6521739130435,2,2021,1,Winter,364.5,332.8423913043478,289.43840579710144
2021-02-10,ITO,322.17391304347825,2,2021,2,Winter,342.6521739130435,343.1086956521738,284.6656314699793
2021-02-11,ITO,350.7083333333333,2,2021,3,Winter,322.17391304347825,338.51147342995165,295.5942028985507
2021-02-12,ITO,390.5833333333333,2,2021,4,Winter,350.7083333333333,354.48852657004824,327.69539337474123
2021-02-13,ITO,258.375,2,2021,5,Winter,390.5833333333333,333.2222222222222,331.4811076604555
2021-02-14,ITO,122.58333333333333,2,2021,6,Winter,258.375,257.18055555555554,307.36801242236027
2021-02-15,ITO,119.45833333333333,2,2021,0,Winter,122.58333333333333,166.80555555555551,272.36206004140786
2021-02-16,ITO,377.0833333333333,2,2021,1,Winter,119.45833333333333,206.37499999999997,277.2807971014493
2021-02-17,ITO,387.4583333333333,2,2021,2,Winter,377.0833333333333,294.66666666666663,286.60714285714283
2021-02-18,ITO,388.5833333333333,2,2021,3,Winter,387.4583333333333,384.37499999999994,292.0178571428571
2021-02-19,ITO,356.875,2,2021,4,Winter,388.5833333333333,377.63888888888886,287.2023809523809
2021-02-20,ITO,291.7916666666667,2,2021,5,Winter,356.875,345.75,291.9761904761905
2021-02-21,ITO,334.5,2,2021,6,Winter,291.7916666666667,327.72222222222223,322.25
2021-02-22,ITO,282.7083333333333,2,2021,0,Winter,334.5,303.0,345.57142857142856
2021-02-23,ITO,236.125,2,2021,1,Winter,282.7083333333333,284.4444444444444,325.43452380952385
2021-02-24,ITO,268.0416666666667,2,2021,2,Winter,236.125,262.29166666666663,308.375
2021-02-25,ITO,277.875,2,2021,3,Winter,268.0416666666667,260.68055555555554,292.5595238095238
2021-02-26,ITO,236.25,2,2021,4,Winter,277.875,260.72222222222223,275.32738095238096
2021-02-27,ITO,186.6,2,2021,5,Winter,236.25,233.57500000000002,260.3
2021-02-28,ITO,173.41666666666666,2,2021,6,Winter,186.6,198.75555555555556,237.28809523809522
2021-03-01,ITO,162.25,3,2021,0,Spring,173.41666666666666,174.08888888888887,220.0797619047619
2021-03-02,ITO,144.79166666666666,3,2021,1,Spring,162.25,160.15277777777774,207.03214285714284
2021-03-03,ITO,177.63636363636363,3,2021,2,Spring,144.79166666666666,161.55934343434342,194.11709956709956
2021-03-04,ITO,312.4166666666667,3,2021,3,Spring,177.63636363636363,211.61489898989896,199.05162337662335
2021-03-05,ITO,240.375,3,2021,4,Spring,312.4166666666667,243.47601010101008,199.64090909090905
2021-03-06,ITO,252.91666666666666,3,2021,5,Spring,240.375,268.5694444444444,209.1147186147186
2021-03-07,ITO,194.08333333333334,3,2021,6,Spring,252.91666666666666,229.12499999999997,212.06709956709958
2021-03-08,ITO,164.75,3,2021,0,Spring,194.08333333333334,203.91666666666663,212.42424242424244
2021-03-09,ITO,311.2916666666667,3,2021,1,Spring,164.75,223.375,236.2099567099567
2021-03-10,ITO,148.43478260869566,3,2021,2,Spring,311.2916666666667,208.15881642512076,232.0383022774327
2021-03-11,ITO,270.2916666666667,3,2021,3,Spring,148.43478260869566,243.3393719806763,226.02044513457557
2021-03-12,ITO,203.33333333333334,3,2021,4,Spring,270.2916666666667,207.35326086956516,220.72877846790894
2021-03-13,ITO,258.9583333333333,3,2021,5,Spring,203.33333333333334,244.19444444444443,221.59187370600415
2021-03-14,ITO,243.625,3,2021,6,Spring,258.9583333333333,235.30555555555551,228.66925465838509
2021-03-15,ITO,295.375,3,2021,0,Spring,243.625,265.98611111111103,247.32996894409936
2021-03-16,ITO,293.2916666666667,3,2021,1,Spring,295.375,277.4305555555555,244.7585403726708
2021-03-17,ITO,300.7391304347826,3,2021,2,Spring,293.2916666666667,296.4685990338164,266.51630434782606
2021-03-18,ITO,296.9583333333333,3,2021,3,Spring,300.7391304347826,296.9963768115942,270.3258281573499
2021-03-19,ITO,242.08333333333334,3,2021,4,Spring,296.9583333333333,279.92693236714973,275.8615424430642
2021-03-20,ITO,254.41666666666666,3,2021,5,Spring,242.08333333333334,264.48611111111103,275.2127329192546
2021-03-21,ITO,239.66666666666666,3,2021,6,Spring,254.41666666666666,245.38888888888883,274.6472567287785
2021-03-22,ITO,199.83333333333334,3,2021,0,Spring,239.66666666666666,231.30555555555551,260.99844720496895
